,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Train_Price,Predicted_Price
411,4,3.0,372.0,-37.8716,145.0999,1200000.0,1200000.0
412,2,1.0,695.0,-37.8694,145.0944,1075000.0,1075000.0
413,4,2.0,621.0,-37.8647,145.1023,1500000.0,1500000.0
414,3,1.0,723.0,-37.8642,145.1109,1120000.0,1120000.0
415,2,1.0,367.0,-37.8662,145.109,700000.0,700000.0
416,3,2.0,400.0,-37.8675,145.106,761000.0,761000.0
417,4,2.0,724.0,-37.8651,145.1109,1270000.0,1270000.0
418,4,2.0,526.0,-37.8661,145.1013,1510000.0,1510000.0
419,3,1.0,792.0,-37.864,145.0972,1365000.0,1365000.0
420,4,2.0,803.0,-37.8621,145.1126,1100000.0,1100000.0
421,4,3.0,724.0,-37.8651,145.1107,1415000.0,1415000.0
422,2,1.0,216.0,-37.8711,145.1017,690000.0,690000.0
423,3,2.0,782.0,-37.8621,145.1021,1631000.0,1631000.0
424,4,2.0,593.0,-37.8655,145.096,1500000.0,1500000.0
425,3,1.0,772.0,-37.8707,145.1036,1060000.0,1060000.0
426,5,3.0,585.0,-37.8637,145.1024,1529500.0,1529500.0
427,2,1.0,153.0,-37.8696,145.0962,600000.0,600000.0
428,2,1.0,72.0,-37.8702,145.1042,535000.0,535000.0
429,3,1.0,557.0,-37.8671,145.1117,785000.0,785000.0
430,4,2.0,766.0,-37.8629,145.1097,1240000.0,1240000.0
431,2,1.0,192.0,-37.8709,145.102,700000.0,700000.0
432,4,2.0,727.0,-37.8669,145.1106,1350000.0,1350000.0
433,2,1.0,586.0,-37.8683,145.1082,1110000.0,1110000.0
434,3,1.0,760.0,-37.858,145.1038,1305000.0,1305000.0
435,3,2.0,320.0,-37.87,145.1103,855000.0,855000.0
436,3,2.0,256.0,-37.8655,145.1096,900500.0,900500.0
437,3,2.0,839.0,-37.8614,145.1098,1200000.0,1200000.0
438,3,1.0,212.0,-37.8723,145.1089,830000.0,830000.0
439,3,1.0,593.0,-37.7677,144.8674,850000.0,850000.0
440,3,1.0,0.0,-37.7634,144.8611,750000.0,750000.0
441,3,3.0,557.0,-37.77,144.8572,851000.0,851000.0
442,3,1.0,542.0,-37.7706,144.8629,848000.0,848000.0
443,4,2.0,350.0,-37.7676,144.859,806000.0,806000.0
444,4,2.0,569.0,-37.7654,144.8655,1155000.0,1155000.0
445,3,2.0,671.0,-37.7593,144.871,670000.0,670000.0
446,4,5.0,673.0,-37.7545,144.8736,1200000.0,1200000.0
447,3,1.0,571.0,-37.7605,144.8581,636000.0,636000.0
448,3,1.0,570.0,-37.7591,144.8542,680000.0,680000.0
449,4,3.0,789.0,-37.7537,144.8729,1160000.0,1160000.0
450,3,1.0,529.0,-37.7721,144.8576,750000.0,750000.0
451,3,1.0,550.0,-37.7632,144.8622,627500.0,627500.0
452,3,2.0,339.0,-37.7519,144.8534,880000.0,880000.0
453,4,3.0,761.0,-37.7524,144.8714,950000.0,950000.0
454,4,3.0,1801.0,-37.7532,144.8766,1600000.0,1600000.0
455,2,1.0,136.0,-37.7623,144.8613,585000.0,585000.0
456,3,1.0,574.0,-37.7627,144.857,650000.0,650000.0
457,3,1.0,606.0,-37.752,144.85399999999996,725000.0,725000.0
458,3,2.0,289.0,-37.7644,144.8657,665000.0,665000.0
459,3,1.0,177.0,-37.7664,144.8583,560500.0,560500.0
460,3,1.0,649.0,-37.758,144.86,615000.0,615000.0
461,3,1.0,704.0,-37.7681,144.8592,845000.0,845000.0
462,3,1.0,322.0,-37.7686,144.8576,585000.0,585000.0
463,2,1.0,263.0,-37.7697,144.8657,440000.0,440000.0
464,3,1.0,766.0,-37.7522,144.8518,850000.0,850000.0
465,5,2.0,574.0,-37.7639,144.8615,850000.0,850000.0
466,3,1.0,581.0,-37.7691,144.8575,705000.0,705000.0
467,4,3.0,873.0,-37.7609,144.8639,1100000.0,1100000.0
468,3,1.0,586.0,-37.7642,144.8603,892500.0,892500.0
469,3,1.0,588.0,-37.771,144.8586,695000.0,695000.0
470,2,1.0,220.0,-37.756,144.8641,522500.0,522500.0
471,4,2.0,554.0,-37.7649,144.8633,680000.0,680000.0
472,3,1.0,260.0,-37.7507,144.8576,500000.0,500000.0
473,2,1.0,158.0,-37.7592,144.8681,550000.0,550000.0
474,3,2.0,705.0,-37.766,144.8596,730000.0,730000.0
475,3,1.0,812.0,-37.765,144.8578,875000.0,875000.0
476,3,2.0,585.0,-37.751,144.8571,850000.0,850000.0
477,3,1.0,597.0,-37.7568,144.8572,635000.0,635000.0
478,4,2.0,589.0,-37.7573,144.8534,762000.0,762000.0
479,2,1.0,0.0,-37.7608,144.863,411000.0,411000.0
480,4,2.0,570.0,-37.7513,144.859,790000.0,790000.0
481,4,1.0,569.0,-37.7563,144.8601,605000.0,605000.0
482,3,2.0,593.0,-37.7607,144.8581,805000.0,805000.0
483,4,2.0,585.0,-37.757,144.8566,890000.0,890000.0
484,3,1.0,549.0,-37.7644,144.8575,795000.0,795000.0
485,3,2.0,582.0,-37.7584,144.8568,634000.0,634000.0
486,3,1.0,590.0,-37.7567,144.8572,642000.0,642000.0
487,3,2.0,638.0,-37.7546,144.8585,863000.0,863000.0
488,3,1.0,607.0,-37.7546,144.857,740000.0,740000.0
489,4,2.0,244.0,-37.8668,144.9928,1819000.0,1819000.0
490,2,1.0,0.0,-37.8731,144.9958,410000.0,410000.0
491,1,1.0,0.0,-37.8733,144.997,280000.0,280000.0
492,2,1.0,114.0,-37.8723,144.9961,1015000.0,1015000.0
493,2,1.0,0.0,-37.8725,144.9952,502500.0,502500.0
494,2,1.0,0.0,-37.8742,144.9972,520000.0,520000.0
495,2,1.0,0.0,-37.8726,144.9962,442000.0,442000.0
496,3,1.0,178.0,-37.8663,144.9948,1193000.0,1193000.0
497,2,1.0,0.0,-37.8678,144.9966,416000.0,416000.0
498,2,1.0,0.0,-37.8691,144.9974,820000.0,820000.0
499,2,1.0,0.0,-37.8667,144.9917,474000.0,474000.0
500,2,1.0,159.0,-37.874,144.9933,981000.0,981000.0
501,3,2.0,339.0,-37.872,144.9909,1690000.0,1690000.0
502,2,1.0,483.0,-37.8727,144.9969,540000.0,540000.0
503,3,1.0,157.0,-37.8696,144.9925,1080000.0,1080000.0
504,1,1.0,0.0,-37.87300000000001,144.9907,500000.0,500000.0
505,2,0.0,0.0,-37.8739,144.9929,497500.0,497500.0
506,2,1.0,659.0,-37.8094,145.0807,2100000.0,2100000.0
507,4,2.0,715.0,-37.811,145.0958,1800000.0,1800000.0
508,2,1.0,208.0,-37.8128,145.0975,1255000.0,1255000.0
509,3,2.0,206.0,-37.8161,145.0812,1070000.0,1070000.0
510,5,3.0,715.0,-37.8028,145.0768,2795000.0,2570000.0
511,4,2.0,744.0,-37.8147,145.0748,2400000.0,2400000.0
512,3,3.0,651.0,-37.8085,145.0764,2200000.0,2200000.0
513,5,5.0,651.0,-37.8071,145.0908,3250000.0,3250000.0
514,2,1.0,122.0,-37.8124,145.0916,806000.0,806000.0
515,6,4.0,2051.0,-37.8051,145.1016,4000000.0,4000000.0
516,2,2.0,0.0,-37.8134,145.0972,1215000.0,1215000.0
517,5,3.0,600.0,-37.8061,145.0801,2250000.0,2250000.0
518,2,1.0,206.0,-37.8092,145.0778,812000.0,812000.0
519,3,2.0,175.0,-37.8162,145.0771,1140000.0,1140000.0
520,3,2.0,853.0,-37.807,145.0635,2330000.0,2330000.0
521,5,3.0,678.0,-37.8048,145.0708,2800000.0,2800000.0
522,2,1.0,0.0,-37.8152,145.0843,605000.0,605000.0
523,3,2.0,308.0,-37.8056,145.0788,1255000.0,1255000.0
524,2,1.0,1015.0,-37.8074,145.0826,1850000.0,1850000.0
525,2,1.0,209.0,-37.8125,145.0901,805000.0,805000.0
526,3,1.0,188.0,-37.8065,145.065,700000.0,700000.0
527,4,2.0,664.0,-37.8055,145.0699,2130000.0,2130000.0
528,2,1.0,0.0,-37.8162,145.0841,500000.0,500000.0
529,3,2.0,699.0,-37.814,145.0966,2125000.0,2125000.0
530,4,2.0,577.0,-37.8032,145.0693,1800000.0,1800000.0
531,2,1.0,0.0,-37.8116,145.0724,635000.0,635000.0
532,2,1.0,0.0,-37.8144,145.0993,526000.0,526000.0
533,1,1.0,740.0,-37.8125,145.0775,390000.0,390000.0
534,3,1.0,281.0,-37.8013,145.0652,905000.0,905000.0
535,4,3.0,453.0,-37.8044,145.1006,1750000.0,1750000.0
536,2,1.0,121.0,-37.8112,145.0881,760000.0,760000.0
537,4,3.0,1148.0,-37.8088,145.0991,3180000.0,3180000.0
538,3,2.0,219.0,-37.8125,145.0849,1367000.0,1367000.0
539,5,3.0,678.0,-37.8063,145.0705,3600000.0,3600000.0
540,5,3.0,642.0,-37.8096,145.0735,2550000.0,2550000.0
541,4,3.0,241.0,-37.8042,145.1042,1400000.0,1400000.0
542,4,2.0,935.0,-37.8157,145.0795,3270000.0,3270000.0
543,2,1.0,115.0,-37.8122,145.0879,625000.0,625000.0
544,2,1.0,104.0,-37.8061,145.0878,700000.0,700000.0
545,3,1.0,671.0,-37.8117,145.0775,1860000.0,1860000.0
546,4,3.0,674.0,-37.8068,145.0786,2730000.0,2730000.0
547,5,2.0,611.0,-37.8116,145.0789,2020000.0,2020000.0
548,2,1.0,0.0,-37.8152,145.0839,460000.0,460000.0
549,4,1.0,832.0,-37.8068,145.0827,2250000.0,2250000.0
550,2,1.0,231.0,-37.8123,145.0821,1053000.0,1053000.0
551,3,2.0,380.0,-37.8161,145.0772,1800000.0,1800000.0
552,3,2.0,306.0,-37.8106,145.0848,1472000.0,1472000.0
553,3,1.0,651.0,-37.8036,145.0715,2120000.0,2120000.0
554,3,1.0,697.0,-37.8044,145.0853,1910000.0,1910000.0
555,2,1.0,87.0,-37.8134,145.08100000000005,754000.0,754000.0
556,5,5.0,671.0,-37.8025,145.0665,3000000.0,3000000.0
557,5,6.0,739.0,-37.8039,145.0714,3400000.0,3400000.0
558,4,2.0,752.0,-37.8149,145.0747,2188000.0,2188000.0
559,2,1.0,213.0,-37.8092,145.0789,755000.0,755000.0
560,4,3.0,596.0,-37.815,145.076,2900000.0,2900000.0
561,4,3.0,1007.0,-37.8135,145.0995,3290000.0,3290000.0
562,5,3.0,674.0,-37.8095,145.0782,2665000.0,2665000.0
563,4,2.0,583.0,-37.8027,145.0694,1801000.0,1801000.0
564,4,2.0,685.0,-37.8056,145.071,2410000.0,2410000.0
565,2,1.0,0.0,-37.8147,145.084,650000.0,650000.0
566,4,2.0,842.0,-37.8054,145.0771,2275000.0,2275000.0
567,5,3.0,1468.0,-37.8131,145.1,2810000.0,2810000.0
568,3,2.0,190.0,-37.8164,145.0846,1385000.0,1385000.0
569,4,1.0,739.0,-37.8039,145.0631,2000000.0,2000000.0
570,4,2.0,665.0,-37.8057,145.0825,1900000.0,1900000.0
571,3,2.0,706.0,-37.8161,145.0748,3401000.0,3401000.0
572,3,2.0,613.0,-37.8056,145.0688,1750000.0,1750000.0
573,5,4.0,1437.0,-37.8058,145.0882,4000000.0,4000000.0
574,3,2.0,259.0,-37.8161,145.0809,1100000.0,1100000.0
575,5,3.0,715.0,-37.8028,145.0768,2795000.0,3020000.0
576,3,2.0,650.0,-37.8167,145.0797,2950000.0,2950000.0
577,5,2.0,981.0,-37.8058,145.0627,2450000.0,2450000.0
578,3,1.0,844.0,-37.8037,145.0636,1912000.0,1912000.0
579,2,1.0,130.0,-37.812,145.0876,730000.0,730000.0
580,5,7.0,0.0,-37.8049,145.0748,3900000.0,3900000.0
581,3,2.0,404.0,-37.8075,145.1011,1500000.0,1500000.0
582,3,1.0,607.0,-37.8058,145.0781,1850000.0,1850000.0
583,4,1.0,672.0,-37.8099,145.0792,1700000.0,1700000.0
584,2,0.0,1611.0,-37.8092,145.1016,1010000.0,1010000.0
585,3,2.0,260.0,-37.7966,145.1021,1315000.0,1315000.0
586,3,2.0,778.0,-37.7939,145.0789,1500000.0,1500000.0
587,4,4.0,1135.0,-37.8014,145.0892,3230000.0,3230000.0
588,2,1.0,253.0,-37.7912,145.085,1080000.0,1080000.0
589,7,2.0,942.0,-37.7923,145.1029,1350000.0,1350000.0
590,4,2.0,647.0,-37.7917,145.0868,1905000.0,1905000.0
591,5,4.0,760.0,-37.7907,145.0907,3300000.0,3300000.0
592,4,2.0,642.0,-37.7988,145.0726,1900000.0,1900000.0
593,3,1.0,888.0,-37.8002,145.0949,2251000.0,2251000.0
594,4,2.0,750.0,-37.7906,145.0788,2205000.0,2205000.0
595,3,2.0,347.0,-37.7947,145.1035,1265000.0,1265000.0
596,3,1.0,772.0,-37.7938,145.0732,2000000.0,2000000.0
597,4,2.0,673.0,-37.7856,145.0918,1750000.0,1750000.0
598,3,1.0,665.0,-37.7862,145.0781,1450000.0,1450000.0
599,4,2.0,772.0,-37.7959,145.0787,2614000.0,2614000.0
600,4,2.0,736.0,-37.7944,145.1028,1825000.0,1825000.0
601,4,1.0,847.0,-37.7954,145.0838,2550000.0,2550000.0
602,4,2.0,546.0,-37.7863,145.0905,1570000.0,1570000.0
603,5,4.0,886.0,-37.804,145.0951,3250000.0,3250000.0
604,4,3.0,667.0,-37.7898,145.079,1750000.0,1750000.0
605,3,2.0,207.0,-37.7893,145.092,1094000.0,1150000.0
606,3,2.0,645.0,-37.7851,145.0957,1575000.0,1575000.0
607,6,2.0,724.0,-37.8021,145.0985,1505000.0,1505000.0
608,4,2.0,662.0,-37.798,145.1007,1572000.0,1572000.0
609,4,2.0,610.0,-37.784,145.0878,1500000.0,1500000.0
610,4,2.0,283.0,-37.7982,145.0688,1400000.0,1400000.0
611,5,3.0,705.0,-37.7851,145.0775,1750000.0,1750000.0
612,4,2.0,619.0,-37.8025,145.0843,1850000.0,1850000.0
613,3,1.0,992.0,-37.7977,145.1037,1480000.0,1480000.0
614,4,2.0,714.0,-37.8007,145.1002,1400000.0,1400000.0
615,4,3.0,1274.0,-37.7822,145.0907,2130000.0,2130000.0
616,3,2.0,244.0,-37.7933,145.0672,1050000.0,1050000.0
617,5,4.0,624.0,-37.802,145.0797,3690000.0,3690000.0
618,4,2.0,610.0,-37.7843,145.0891,1740000.0,1740000.0
619,4,3.0,657.0,-37.7981,145.0904,2575000.0,2575000.0
620,4,2.0,517.0,-37.783,145.0926,1388800.0,1388800.0
621,4,2.0,715.0,-37.7943,145.083,1702000.0,1702000.0
622,4,2.0,587.0,-37.7841,145.0953,1850000.0,1800000.0
623,4,3.0,1070.0,-37.7975,145.0716,2910000.0,2910000.0
624,2,1.0,694.0,-37.7941,145.1042,1400000.0,1400000.0
625,2,2.0,204.0,-37.8008,145.10399999999996,860000.0,860000.0
626,4,3.0,689.0,-37.7871,145.0843,1670000.0,1670000.0
627,5,1.0,800.0,-37.8023,145.0976,1500000.0,1500000.0
628,5,3.0,900.0,-37.7868,145.0677,2060000.0,2200000.0
629,4,2.0,815.0,-37.794,145.1019,1350000.0,1350000.0
630,5,2.0,1138.0,-37.7928,145.1006,2070000.0,2070000.0
631,3,1.0,464.0,-37.7945,145.0667,1300000.0,1300000.0
632,3,2.0,763.0,-37.7935,145.0865,1700000.0,1700000.0
633,3,1.0,854.0,-37.7971,145.0672,1750000.0,1750000.0
634,3,1.0,542.0,-37.7832,145.0779,980000.0,980000.0
635,3,3.0,310.0,-37.7949,145.1014,1230000.0,1230000.0
636,7,3.0,637.0,-37.7898,145.0967,2600000.0,2600000.0
637,4,3.0,665.0,-37.7889,145.0904,1950000.0,1950000.0
638,5,2.0,710.0,-37.7907,145.0916,1750000.0,1750000.0
639,5,2.0,1002.0,-37.796,145.0984,2000000.0,2000000.0
640,3,1.0,605.0,-37.7951,145.0696,1480000.0,1480000.0
641,4,3.0,1247.0,-37.7964,145.086,3000000.0,3000000.0
642,3,1.0,722.0,-37.7956,145.0829,1818000.0,1818000.0
643,4,2.0,1040.0,-37.7992,145.0907,2170000.0,2170000.0
644,4,2.0,1235.0,-37.7988,145.089,2525000.0,2525000.0
645,4,3.0,904.0,-37.797,145.086,3360000.0,3360000.0
646,4,2.0,654.0,-37.7885,145.0854,1620000.0,1620000.0
647,3,1.0,713.0,-37.7982,145.0816,1903000.0,1903000.0
648,4,2.0,639.0,-37.7879,145.0929,1712000.0,1712000.0
649,4,3.0,869.0,-37.8002,145.0999,1720000.0,1720000.0
650,4,1.0,1042.0,-37.7908,145.101,1670000.0,1670000.0
651,2,1.0,467.0,-37.7945,145.067,1350000.0,1350000.0
652,4,2.0,667.0,-37.7835,145.0883,1675000.0,1675000.0
653,4,3.0,362.0,-37.7987,145.0788,1680000.0,1680000.0
654,3,1.0,809.0,-37.7976,145.0684,1800000.0,1800000.0
655,4,3.0,707.0,-37.8005,145.0986,1550000.0,1550000.0
656,5,5.0,1364.0,-37.7961,145.0859,4000000.0,4000000.0
657,3,2.0,917.0,-37.7968,145.0873,2900000.0,2900000.0
658,4,2.0,1010.0,-37.7982,145.0903,2205000.0,2205000.0
659,3,2.0,349.0,-37.7955,145.0694,1137000.0,1137000.0
660,3,2.0,949.0,-37.796,145.0696,2100000.0,2100000.0
661,2,1.0,701.0,-37.7867,145.0718,1389000.0,1389000.0
662,2,1.0,177.0,-37.7935,145.0679,685000.0,685000.0
663,6,1.0,691.0,-37.8022,145.0775,1900000.0,1900000.0
664,3,2.0,368.0,-37.7846,145.0935,1335000.0,1335000.0
665,3,2.0,760.0,-37.7867,145.0797,1600000.0,1600000.0
666,3,2.0,493.0,-37.7938,145.0675,1830000.0,1830000.0
667,4,2.0,587.0,-37.7841,145.0953,1850000.0,1900000.0
668,5,2.0,605.0,-37.7832,145.0796,1500000.0,1500000.0
669,2,1.0,1075.0,-37.7953,145.0712,735000.0,735000.0
670,2,1.0,250.0,-37.7996,145.0959,1040000.0,1040000.0
671,3,1.0,622.0,-37.7882,145.0882,1520000.0,1520000.0
672,4,2.0,644.0,-37.7997,145.0993,1250000.0,1250000.0
673,6,3.0,808.0,-37.7842,145.0921,1900000.0,1900000.0
674,5,3.0,842.0,-37.7854,145.0869,1875000.0,1875000.0
675,4,2.0,701.0,-37.7839,145.0954,1530000.0,1530000.0
676,4,2.0,754.0,-37.786,145.0886,1700000.0,1700000.0
677,3,2.0,186.0,-37.8028,145.0828,1238000.0,1238000.0
678,3,1.0,635.0,-37.7982,145.0839,1320000.0,1320000.0
679,2,1.0,0.0,-37.7961,145.0808,560000.0,560000.0
680,3,1.0,657.0,-37.7895,145.0985,1651000.0,1651000.0
681,5,3.0,900.0,-37.7868,145.0677,2060000.0,1920000.0
682,5,2.0,845.0,-37.7898,145.1021,1560000.0,1560000.0
683,5,2.0,942.0,-37.7923,145.1029,1550000.0,1550000.0
684,3,2.0,207.0,-37.7893,145.092,1094000.0,1038000.0
685,5,3.0,737.0,-37.7975,145.0961,1660000.0,1660000.0
686,3,2.0,458.0,-37.7908,145.0991,1260000.0,1260000.0
687,3,1.0,75100.0,-37.8002,145.07,2000000.0,2000000.0
688,4,2.0,620.0,-37.7985,145.0707,2155000.0,2155000.0
689,3,2.0,282.0,-37.7936,145.0697,1225000.0,1225000.0
690,4,2.0,730.0,-37.7993,145.0869,2150000.0,2150000.0
691,3,2.0,720.0,-37.7938,145.0838,1770000.0,1770000.0
692,2,1.0,0.0,-37.7938,145.0666,691500.0,691500.0
693,5,2.0,939.0,-37.7998,145.0862,1836000.0,1836000.0
694,2,1.0,202.0,-37.9165,145.0259,636000.0,636000.0
695,2,1.0,599.0,-37.925,145.046,1275000.0,1275000.0
696,3,1.0,348.0,-37.9273,145.0479,875000.0,875000.0
697,3,2.0,362.0,-37.9336,145.043,895000.0,895000.0
698,2,1.0,730.0,-37.9207,145.0479,1550000.0,1550000.0
699,4,1.0,786.0,-37.9305,145.0449,1420000.0,1420000.0
700,3,2.0,613.0,-37.9311,145.0428,1425000.0,1425000.0
701,2,1.0,140.0,-37.9204,145.0443,851000.0,851000.0
702,3,2.0,299.0,-37.9272,145.0406,1222500.0,1222500.0
703,4,2.0,793.0,-37.9232,145.0502,1260000.0,1260000.0
704,4,3.0,628.0,-37.9155,145.0401,2700000.0,2700000.0
705,3,2.0,418.0,-37.9172,145.0421,900000.0,900000.0
706,3,2.0,0.0,-37.922,145.0302,1100000.0,1100000.0
707,7,3.0,607.0,-37.9269,145.047,1005000.0,1005000.0
708,3,1.0,576.0,-37.9149,145.0254,1317500.0,1317500.0
709,2,1.0,0.0,-37.9332,145.045,360000.0,360000.0
710,4,3.0,291.0,-37.9278,145.0337,1435000.0,1435000.0
711,3,1.0,692.0,-37.9263,145.04,1110000.0,1110000.0
712,4,2.0,795.0,-37.9166,145.0314,2435000.0,2435000.0
713,3,2.0,565.0,-37.9134,145.0263,1500000.0,1500000.0
714,4,2.0,697.0,-37.9318,145.0474,1300000.0,1300000.0
715,2,1.0,298.0,-37.9247,145.0287,855000.0,855000.0
716,3,1.0,584.0,-37.9199,145.0477,1125000.0,1125000.0
717,3,1.0,627.0,-37.9321,145.0472,1135000.0,1135000.0
718,3,2.0,578.0,-37.9344,145.0481,867000.0,867000.0
719,4,2.0,610.0,-37.9291,145.0472,1328000.0,1328000.0
720,3,2.0,526.0,-37.9279,145.031,1340000.0,1340000.0
721,4,3.0,271.0,-37.9252,145.0494,1155000.0,1155000.0
722,3,1.0,758.0,-37.9267,145.043,1275000.0,1275000.0
723,3,2.0,0.0,-37.9193,145.0438,770000.0,770000.0
724,2,1.0,296.0,-37.9243,145.0376,855000.0,855000.0
725,3,2.0,333.0,-37.9292,145.0341,1100000.0,1100000.0
726,2,1.0,116.0,-37.9245,145.0336,650000.0,650000.0
727,4,2.0,902.0,-37.924,145.0504,1815000.0,1815000.0
728,4,3.0,557.0,-37.9132,145.0251,2255000.0,2255000.0
729,3,2.0,613.0,-37.929,145.0464,1470000.0,1470000.0
730,2,1.0,1045.0,-37.9158,145.0379,420000.0,420000.0
731,2,2.0,226.0,-37.9274,145.031,855000.0,855000.0
732,4,1.0,567.0,-37.9149,145.0252,1450000.0,1450000.0
733,3,2.0,590.0,-37.9256,145.0497,1200000.0,1200000.0
734,4,2.0,855.0,-37.9163,145.0324,1860000.0,1860000.0
735,2,1.0,227.0,-37.9326,145.0387,725000.0,725000.0
736,3,1.0,632.0,-37.9282,145.0367,1293000.0,1293000.0
737,3,1.0,723.0,-37.9203,145.048,1390000.0,1390000.0
738,3,2.0,699.0,-37.9316,145.0454,1400000.0,1400000.0
739,3,2.0,690.0,-37.9317,145.0469,1328000.0,1328000.0
740,4,2.0,354.0,-37.9326,145.0441,1247000.0,1247000.0
741,3,2.0,592.0,-37.933,145.0466,1311000.0,1311000.0
742,3,1.0,382.0,-37.9187,145.0461,1100000.0,1100000.0
743,3,1.0,700.0,-37.9228,145.0476,1327500.0,1327500.0
744,4,3.0,695.0,-37.9149,145.0469,1560000.0,1560000.0
745,3,1.0,624.0,-37.9256,145.0374,1370000.0,1370000.0
746,3,1.0,632.0,-37.921,145.0411,1100000.0,1100000.0
747,4,2.0,576.0,-37.9152,145.0244,1385000.0,1385000.0
748,3,2.0,309.0,-37.9287,145.0461,1275000.0,1275000.0
749,3,2.0,581.0,-37.9286,145.0495,1095000.0,1095000.0
750,2,1.0,321.0,-37.9257,145.0501,797500.0,797500.0
751,2,1.0,677.0,-37.9173,145.0359,725000.0,725000.0
752,3,2.0,147.0,-37.9317,145.0352,825000.0,825000.0
753,3,2.0,0.0,-37.9289,145.0478,1235000.0,1235000.0
754,5,3.0,772.0,-37.9168,145.04,1600000.0,1600000.0
755,3,1.0,694.0,-37.9315,145.0445,1165000.0,1165000.0
756,4,2.0,591.0,-37.9215,145.0505,1355000.0,1355000.0
757,4,2.0,736.0,-37.9224,145.0462,1910000.0,1910000.0
758,3,2.0,568.0,-37.9246,145.0383,1448000.0,1448000.0
759,2,1.0,336.0,-37.929,145.0375,820000.0,820000.0
760,3,1.0,0.0,-37.9307,145.0444,895000.0,895000.0
761,4,2.0,292.0,-37.9148,145.0243,1041000.0,1041000.0
762,4,2.0,611.0,-37.9289,145.0481,1430000.0,1430000.0
763,2,1.0,274.0,-37.9178,145.0413,910000.0,910000.0
764,4,4.0,579.0,-37.9155,145.0243,2570000.0,2520000.0
765,3,1.0,617.0,-37.9282,145.047,1350000.0,1350000.0
766,2,1.0,118.0,-37.9245,145.0336,635000.0,635000.0
767,3,2.0,587.0,-37.9217,145.0315,1280000.0,1280000.0
768,5,2.0,567.0,-37.9144,145.0401,1900000.0,1900000.0
769,3,1.0,676.0,-37.9161,145.0284,1230000.0,1230000.0
770,4,2.0,384.0,-37.9155,145.0301,1150000.0,1150000.0
771,4,2.0,570.0,-37.9139,145.0395,1650000.0,1650000.0
772,2,2.0,123.0,-37.9307,145.0379,670000.0,670000.0
773,2,1.0,83.0,-37.9259,145.0341,680000.0,680000.0
774,4,3.0,346.0,-37.9294,145.041,1320000.0,1320000.0
775,4,1.0,580.0,-37.9263,145.0422,1380000.0,1380000.0
776,6,3.0,708.0,-37.9181,145.04399999999995,1900000.0,1900000.0
777,3,2.0,572.0,-37.9148,145.0404,1535000.0,1535000.0
778,4,1.0,594.0,-37.9206,145.0383,1281000.0,1281000.0
779,3,2.0,292.0,-37.9273,145.0324,1096000.0,1096000.0
780,5,2.0,664.0,-37.9241,145.048,1385000.0,1385000.0
781,3,1.0,0.0,-37.9178,145.0511,517500.0,517500.0
782,4,2.0,345.0,-37.9291,145.0491,1245000.0,1245000.0
783,2,1.0,0.0,-37.9159,145.0285,503000.0,503000.0
784,4,4.0,579.0,-37.9155,145.0243,2570000.0,2620000.0
785,2,1.0,192.0,-37.9193,145.0484,760000.0,760000.0
786,2,1.0,0.0,-37.9159,145.039,405000.0,405000.0
787,2,1.0,768.0,-37.9305,145.0547,1410000.0,1410000.0
788,3,1.0,287.0,-37.9261,145.0566,760000.0,760000.0
789,2,2.0,176.0,-37.9237,145.0763,825000.0,825000.0
790,2,1.0,281.0,-37.9255,145.0796,746000.0,746000.0
791,1,1.0,105.0,-37.9181,145.0586,580000.0,580000.0
792,5,2.0,683.0,-37.9333,145.0602,1275000.0,1275000.0
793,3,1.0,603.0,-37.9155,145.0723,1206000.0,1206000.0
794,3,2.0,297.0,-37.9135,145.0774,1115000.0,1115000.0
795,4,2.0,591.0,-37.9166,145.0719,1190000.0,1190000.0
796,4,2.0,0.0,-37.9174,145.0717,1270000.0,1270000.0
797,3,2.0,384.0,-37.9229,145.0557,1025000.0,1025000.0
798,3,2.0,258.0,-37.9244,145.0547,740000.0,740000.0
799,4,2.0,601.0,-37.9234,145.0533,1960000.0,1960000.0
800,2,1.0,76.0,-37.91,145.0842,495000.0,495000.0
801,2,1.0,145.0,-37.9193,145.0659,570000.0,570000.0
802,4,2.0,585.0,-37.9167,145.0771,1220000.0,1220000.0
803,3,1.0,565.0,-37.9262,145.0808,885000.0,885000.0
804,3,2.0,292.0,-37.9168,145.069,830000.0,830000.0
805,4,1.0,696.0,-37.9157,145.0802,1137500.0,1137500.0
806,4,2.0,633.0,-37.9272,145.0644,1100000.0,1100000.0
807,3,2.0,598.0,-37.9132,145.0782,1040000.0,1040000.0
808,4,3.0,291.0,-37.9347,145.0546,1210000.0,1210000.0
809,4,2.0,321.0,-37.914,145.0714,1160000.0,1160000.0
810,3,2.0,730.0,-37.9119,145.0705,1215000.0,1215000.0
811,4,2.0,619.0,-37.9358,145.0688,1200000.0,1200000.0
812,3,2.0,627.0,-37.9284,145.0668,1050000.0,1050000.0
813,5,2.0,618.0,-37.9209,145.0757,950000.0,950000.0
814,2,2.0,0.0,-37.9212,145.0674,380000.0,380000.0
815,2,1.0,169.0,-37.9232,145.0537,689000.0,689000.0
816,3,2.0,653.0,-37.9069,145.0568,1400000.0,1400000.0
817,3,1.0,574.0,-37.9309,145.0685,965000.0,965000.0
